NAME	RE_011100	IM_011100	RE_012000	IM_012000	RE_100200	IM_100200	RE_101100	IM_101100	RE_102000	IM_102000	RE_210000	IM_210000	RE_300000	IM_300000	RE_001300	IM_001300	RE_003100	IM_003100	RE_004000	IM_004000	RE_021100	IM_021100	RE_110200	IM_110200	RE_022000	IM_022000	RE_112000	IM_112000	RE_130000	IM_130000	RE_200200	IM_200200	RE_201100	IM_201100	RE_202000	IM_202000	RE_400000	IM_400000	RE_310000	IM_310000	RE_001200	IM_001200	RE_002100	IM_002100	RE_003000	IM_003000	RE_021000	IM_021000	RE_110100	IM_110100	RE_111000	IM_111000	RE_200100	IM_200100	RE_201000	IM_201000	RE_011200	IM_011200	RE_012100	IM_012100	RE_031000	IM_031000	RE_013000	IM_013000	RE_100300	IM_100300	RE_101200	IM_101200	RE_102100	IM_102100	RE_103000	IM_103000	RE_120100	IM_120100	RE_121000	IM_121000	RE_210100	IM_210100	RE_211000	IM_211000	
BPM.33L3.B2	    -27.4413	     -8.5305	    -13.8437	     -2.8244	    -13.8437	      2.8244	    -27.4413	      8.5305	     23.2813	    -27.3766	    -21.4848	    -13.0570	    -10.3038	    -25.8901	  -1355.9702	  -3105.6433	  -1355.9702	   3105.6433	   -465.7397	   1254.8068	   3730.4988	    300.5473	   5561.6903	   7782.9554	   7947.0518	  21630.0419	   5561.6903	  -7782.9554	   2228.3271	   3062.4968	   7947.0518	 -21630.0419	   3730.4988	   -300.5473	   2338.6258	   -511.1359	   6308.4985	    129.8498	   2228.3271	  -3062.4968	     -0.0409	     -0.0051	     -0.0409	      0.0051	      0.0894	     -0.0414	     -0.0081	     -0.0034	     -0.0139	     -0.0017	     -0.0139	      0.0017	     -0.0081	      0.0034	      0.0260	     -0.0261	      9.5049	     -9.0545	     52.4139	    -32.5544	      2.0087	     -0.5826	      1.4055	      6.8403	      1.4055	     -6.8403	     52.4139	     32.5544	      9.5049	      9.0545	     11.7264	      9.7080	      4.6715	     -0.6302	     42.1283	     20.5349	     42.1283	    -20.5349	      4.6715	      0.6302	
BPM.32L3.B2	    -26.2178	     11.7688	     -5.9279	    -12.8244	     -5.9279	     12.8244	    -26.2178	    -11.7688	      1.9271	     35.8853	     -7.4642	    -24.0084	     27.1918	      6.0897	  -2972.7511	   1626.8885	  -2972.7511	  -1626.8885	    680.7662	  -1152.3487	    760.4150	  -3664.4943	   7257.1797	  -6232.3756	   3188.2360	  22822.0697	   7257.1797	   6232.3756	   3314.9960	  -1831.8824	   3188.2360	 -22822.0697	    760.4150	   3664.4943	  -2319.3241	    592.8450	  -6146.8291	   1425.1599	   3314.9960	   1831.8824	     -0.0314	      0.0267	     -0.0314	     -0.0267	     -0.0459	      0.0871	     -0.0086	      0.0019	     -0.0107	      0.0091	     -0.0107	     -0.0091	     -0.0086	     -0.0019	      0.0030	      0.0367	     -8.8862	     -9.6620	     55.5810	    -26.7902	     -0.1075	     -2.0886	     -6.9835	      0.0485	     -6.9835	     -0.0485	     55.5810	     26.7902	     -8.8862	      9.6620	    -11.0026	    -10.5218	     -0.5482	     -4.6820	     39.7031	     24.9027	     39.7031	    -24.9027	     -0.5482	      4.6820	
BPM.31L3.B2	    -12.0997	     31.1324	     -0.8405	    -15.6354	     -0.8405	     15.6354	    -12.0997	    -31.1324	    -27.6850	    -23.6698	     13.8033	    -20.9282	    -26.4894	      9.0582	   1027.4780	   3379.9269	   1027.4780	  -3379.9269	   -125.2675	   1255.4982	  -4222.5780	    448.6552	  -4963.1426	  -8332.7590	  10570.8159	  20348.6403	  -4963.1426	   8332.7590	  -2263.3867	  -2998.4871	  10570.8159	 -20348.6403	  -4222.5780	   -448.6552	   2820.8511	  -1109.0134	   6256.6511	    616.9706	  -2263.3867	   2998.4871	     -0.0069	      0.0406	     -0.0069	     -0.0406	     -0.0528	     -0.0831	     -0.0027	      0.0084	     -0.0023	      0.0139	     -0.0023	     -0.0139	     -0.0027	     -0.0084	     -0.0263	     -0.0258	     -9.2523	     10.1997	     49.2505	    -36.3164	     -1.9615	      0.9992	     -2.1644	     -8.1299	     -2.1644	      8.1299	     49.2505	     36.3164	     -9.2523	    -10.1997	     14.6112	      8.2635	     -4.6992	      0.5471	     43.2261	     17.9008	     43.2261	    -17.9008	     -4.6992	     -0.5471	
BPM.30L3.B2	     12.7987	     30.2882	     12.7369	     -9.4173	     12.7369	      9.4173	     12.7987	    -30.2882	     35.9748	     -1.1350	     20.9516	     -9.2713	      8.1562	    -28.2094	   3224.2073	  -1255.2411	   3224.2073	   1255.2411	    351.1639	  -1235.2617	   -274.3359	   4025.7792	  -7703.8621	   5805.3570	   6015.6884	  21923.4191	  -7703.8621	  -5805.3570	  -2458.3162	   2019.1348	   6015.6884	 -21923.4191	   -274.3359	  -4025.7792	  -2837.3565	   1197.6731	  -5911.4324	   1260.3575	  -2458.3162	  -2019.1348	      0.0253	      0.0325	      0.0253	     -0.0325	      0.0924	      0.0340	      0.0026	      0.0084	      0.0087	      0.0111	      0.0087	     -0.0111	      0.0026	     -0.0084	      0.0367	     -0.0033	      9.7489	     10.1797	     52.0632	    -30.8311	      0.5336	      2.0486	      8.2460	     -0.9574	      8.2460	      0.9574	     52.0632	     30.8311	      9.7489	    -10.1797	    -13.5994	     -9.5512	      0.8332	      4.3308	     41.4379	     22.2487	     41.4379	    -22.2487	      0.8332	     -4.3308	
BPM.29L3.B2	     27.3009	     13.4445	     13.5615	     -3.2840	     13.5615	      3.2840	     27.3009	    -13.4445	    -20.6964	     26.1394	     21.0147	     10.2591	      7.5929	     28.4787	   -776.9336	  -3484.5757	   -776.9336	   3484.5757	    111.4293	   1203.3751	   3618.6664	   -770.4120	   4091.2885	   8410.6083	  13348.7023	  18588.5795	   4091.2885	  -8410.6083	   2409.4026	   2181.7051	  13348.7023	 -18588.5795	   3618.6664	    770.4120	   2724.9187	  -1615.8514	   6041.6225	    666.0618	   2409.4026	  -2181.7051	      0.0403	      0.0087	      0.0403	     -0.0087	     -0.0754	      0.0633	      0.0086	      0.0021	      0.0138	      0.0029	      0.0138	     -0.0029	      0.0086	     -0.0021	     -0.0255	      0.0266	      8.6092	     -9.7331	     46.1305	    -37.9858	      1.5912	     -1.0851	      2.2309	      7.0529	      2.2309	     -7.0529	     46.1305	     37.9858	      8.6092	      9.7331	     15.3784	      5.1543	      4.2416	     -0.8641	     44.5983	     14.7916	     44.5983	    -14.7916	      4.2416	      0.8641	
BPM.28L3.B2	     29.3628	     -7.9897	     10.6808	      8.9795	     10.6808	     -8.9795	     29.3628	      7.9897	     -2.9543	    -33.2102	      8.9626	     21.5986	    -27.8004	     -9.7885	  -3401.5402	   1083.9545	  -3401.5402	  -1083.9545	    103.6502	  -1204.1068	   -316.1832	  -3686.2328	   8013.2280	  -4823.2234	   9111.1702	  20993.1267	   8013.2280	   4823.2234	   2463.3602	  -2120.4309	   9111.1702	 -20993.1267	   -316.1832	   3686.2328	  -2666.4444	   1710.5285	  -6019.8810	    839.7722	   2463.3602	   2120.4309	      0.0336	     -0.0239	      0.0336	      0.0239	      0.0215	     -0.0961	      0.0082	     -0.0033	      0.0115	     -0.0082	      0.0115	      0.0082	      0.0082	      0.0033	     -0.0037	     -0.0366	     -9.5805	     -8.7790	     49.9123	    -32.8595	     -0.6922	     -1.7974	     -7.3517	      0.8162	     -7.3517	     -0.8162	     49.9123	     32.8595	     -9.5805	      8.7790	    -14.9703	     -6.2401	     -0.7894	     -4.2560	     42.7703	     19.4550	     42.7703	    -19.4550	     -0.7894	      4.2560	
BPM.27L3.B2	      8.9069	    -23.9885	      2.5119	     11.5679	      2.5119	    -11.5679	      8.9069	     23.9885	     28.7997	     16.4235	    -10.2582	     21.1537	     28.7493	     -5.9399	    543.3114	   3397.4983	    543.3114	  -3397.4983	    231.0927	   1233.0016	  -3040.5925	    224.6934	  -3211.0957	  -8696.2344	  15608.6929	  16959.0822	  -3211.0957	   8696.2344	  -2556.8065	  -2066.1988	  15608.6929	 -16959.0822	  -3040.5925	   -224.6934	   2149.6450	  -1261.0855	   6010.9636	   1046.4696	  -2556.8065	   2066.1988	      0.0105	     -0.0399	      0.0105	      0.0399	      0.0727	      0.0664	      0.0014	     -0.0087	      0.0035	     -0.0136	      0.0035	      0.0136	      0.0014	      0.0087	      0.0268	      0.0253	     -8.9102	      7.9658	     44.9465	    -40.5559	     -1.4615	      1.0012	     -3.0911	     -5.0203	     -3.0911	      5.0203	     44.9465	     40.5559	     -8.9102	     -7.9658	     14.0308	      3.8286	     -4.2484	      0.6920	     45.5343	     12.0050	     45.5343	    -12.0050	     -4.2484	     -0.6920	
BPM.26L3.B2	     -7.9351	    -24.9359	     -7.1923	      9.3998	     -7.1923	     -9.3998	     -7.9351	     24.9359	    -32.6048	      8.6033	    -24.9374	      6.3502	    -10.6025	     25.8680	   3384.1753	   -896.1228	   3384.1753	    896.1228	    -11.2431	  -1232.9933	     56.0005	   3223.0378	  -8506.8606	   3863.9212	  11664.3253	  20074.1318	  -8506.8606	  -3863.9212	  -3200.5543	   2217.2946	  11664.3253	 -20074.1318	     56.0005	  -3223.0378	  -2051.9257	   1363.2657	  -6354.2304	    120.7113	  -3200.5543	  -2217.2946	     -0.0224	     -0.0346	     -0.0224	      0.0346	     -0.0981	     -0.0087	     -0.0039	     -0.0079	     -0.0076	     -0.0118	     -0.0076	      0.0118	     -0.0039	      0.0079	     -0.0366	      0.0040	      8.2006	      8.3567	     49.7485	    -35.6937	      0.6480	      1.7485	      5.7872	     -1.6952	      5.7872	      1.6952	     49.7485	     35.6937	      8.2006	     -8.3567	    -14.0272	     -4.4644	      0.2376	      4.6347	     43.6270	     16.9754	     43.6270	    -16.9754	      0.2376	     -4.6347	
BPM.25L3.B2	    -28.1813	     -6.5884	    -13.1359	      2.9212	    -13.1359	     -2.9212	    -28.1813	      6.5884	     15.3161	    -33.0307	    -20.6370	    -14.5396	     -4.4678	    -27.4748	   -160.3461	  -3374.7162	   -160.3461	   3374.7162	    451.9205	   1228.0773	   3605.9053	   -107.8552	   2536.9531	   9279.9677	  17270.6315	  15233.1532	   2536.9531	  -9279.9677	   2670.0229	   2745.2515	  17270.6315	 -15233.1532	   3605.9053	    107.8552	   2205.4074	  -1055.8013	   6041.3542	   1867.6200	   2670.0229	  -2745.2515	     -0.0394	     -0.0122	     -0.0394	      0.0122	      0.0562	     -0.0808	     -0.0088	     -0.0007	     -0.0134	     -0.0041	     -0.0134	      0.0041	     -0.0088	      0.0007	      0.0250	     -0.0270	     10.1603	     -7.5930	     42.6528	    -44.7599	      1.6158	     -1.2488	      5.0399	      4.8429	      5.0399	     -4.8429	     42.6528	     44.7599	     10.1603	      7.5930	     14.7811	      3.4776	      4.7251	     -0.1118	     45.8209	      9.6137	     45.8209	     -9.6137	      4.7251	      0.1118	
BPM.24L3.B2	    -24.2217	     12.6550	     -9.4977	     -8.3278	     -9.4977	      8.3278	    -24.2217	    -12.6550	     11.1969	     35.2326	     -9.0937	    -27.2763	     25.9110	     10.5785	  -3291.9887	    505.1383	  -3291.9887	   -505.1383	   -195.2296	  -1267.6454	    440.3726	  -3317.2136	   8845.2964	  -3471.3839	  13720.7895	  18712.3836	   8845.2964	   3471.3839	   3089.7438	  -3148.8503	  13720.7895	 -18712.3836	    440.3726	   3317.2136	  -2135.1489	   1096.7583	  -6605.4301	   -278.1919	   3089.7438	   3148.8503	     -0.0356	      0.0208	     -0.0356	     -0.0208	      0.0043	      0.0984	     -0.0076	      0.0045	     -0.0121	      0.0071	     -0.0121	     -0.0071	     -0.0076	     -0.0045	      0.0043	      0.0366	     -6.8738	     -9.8969	     46.9232	    -40.3952	     -0.7776	     -1.7843	     -5.3041	      3.6512	     -5.3041	     -3.6512	     46.9232	     40.3952	     -6.8738	      9.8969	    -14.0153	     -4.1283	     -0.5319	     -5.1557	     44.6549	     14.8410	     44.6549	    -14.8410	     -0.5319	      5.1557	
BPM.23L3.B2	    -10.1307	     30.1878	     -6.1906	    -13.5514	     -6.1906	     13.5514	    -10.1307	    -30.1878	    -33.0659	    -16.0928	     15.2339	    -24.2879	    -27.7267	      4.5574	   -192.6208	   3459.1233	   -192.6208	  -3459.1233	    712.8270	   1033.9351	  -3936.3249	    836.9592	  -2002.1647	  -9385.9298	  19063.2221	  12968.3776	  -2002.1647	   9385.9298	  -3534.7906	  -2574.9458	  19063.2221	 -12968.3776	  -3936.3249	   -836.9592	   2658.1689	  -1685.4950	   6150.3865	   2376.1621	  -3534.7906	   2574.9458	     -0.0139	      0.0388	     -0.0139	     -0.0388	     -0.0875	     -0.0451	      0.0000	      0.0088	     -0.0047	      0.0132	     -0.0047	     -0.0132	      0.0000	     -0.0088	     -0.0272	     -0.0248	    -10.3669	      8.3504	     38.1515	    -47.4812	     -1.4533	      1.5506	     -5.8168	     -5.3066	     -5.8168	      5.3066	     38.1515	     47.4812	    -10.3669	     -8.3504	     16.2489	      0.5783	     -5.1761	      0.5636	     46.3840	      7.1577	     46.3840	     -7.1577	     -5.1761	     -0.5636	
BPM.22L3.B2	     13.6496	     28.2769	      7.8885	    -12.4927	      7.8885	     12.4927	     13.6496	    -28.2769	     34.6704	    -10.3362	     24.2477	    -10.8431	     12.5710	    -26.6936	   3410.8337	    -57.1757	   3410.8337	     57.1757	   -517.2434	  -1165.7311	    133.3411	   3792.3749	  -9057.1371	   2974.7476	  15853.2176	  16521.1882	  -9057.1371	  -2974.7476	  -2135.5281	   3197.0700	  15853.2176	 -16521.1882	    133.3411	  -3792.3749	  -2651.3029	   1741.3287	  -6276.4585	   -439.1327	  -2135.5281	  -3197.0700	      0.0192	      0.0364	      0.0192	     -0.0364	      0.0969	     -0.0173	      0.0051	      0.0072	      0.0066	      0.0124	      0.0066	     -0.0124	      0.0051	     -0.0072	      0.0366	     -0.0046	      7.6890	     11.1157	     42.3249	    -42.8807	      1.1500	      1.6682	      5.9840	     -4.9469	      5.9840	      4.9469	     42.3249	     42.8807	      7.6890	    -11.1157	    -15.9587	     -2.1715	      0.8646	      4.8142	     45.7283	     11.8340	     45.7283	    -11.8340	      0.8646	     -4.8142	
BPM.21L3.B2	     26.3218	     11.4923	     10.9246	     -8.3840	     10.9246	      8.3840	     26.3218	    -11.4923	    -12.7595	     30.9726	     24.3487	     11.7487	      3.0329	     29.4766	    411.1361	  -3487.7691	    411.1361	   3487.7691	    878.7581	    830.9075	   3237.7622	  -1219.7635	   1155.8505	   9127.6551	  20824.9065	  10162.4340	   1155.8505	  -9127.6551	   3528.6683	   1668.3756	  20824.9065	 -10162.4340	   3237.7622	   1219.7635	   2449.2264	  -2144.5365	   5851.0559	   2398.8526	   3528.6683	  -1668.3756	      0.0381	      0.0156	      0.0381	     -0.0156	     -0.0331	      0.0927	      0.0088	     -0.0007	      0.0130	      0.0053	      0.0130	     -0.0053	      0.0088	      0.0007	     -0.0246	      0.0275	      9.4895	     -8.5724	     35.3934	    -48.1448	      1.0465	     -1.5620	      5.2871	      4.3774	      5.2871	     -4.3774	     35.3934	     48.1448	      9.4895	      8.5724	     15.5251	     -2.3764	      4.7404	     -0.9215	     47.1165	      3.8174	     47.1165	     -3.8174	      4.7404	      0.9215	
BPM.20L3.B2	     28.4106	    -10.4084	     13.9821	      3.9687	     13.9821	     -3.9687	     28.4106	     10.4084	    -12.1278	    -30.6644	      6.8146	     22.3459	    -24.4369	    -16.7607	  -3558.1232	   -173.9177	  -3558.1232	    173.9177	   -769.1199	   -976.9176	  -1044.8261	  -3633.2073	   9142.8714	  -1698.9376	  18740.2643	  13318.5808	   9142.8714	   1698.9376	   2030.9142	  -2499.6143	  18740.2643	 -13318.5808	  -1044.8261	   3633.2073	  -2465.6366	   2180.5793	  -5839.6614	  -1359.8980	   2030.9142	   2499.6143	      0.0373	     -0.0174	      0.0373	      0.0174	     -0.0312	     -0.0934	      0.0065	     -0.0059	      0.0127	     -0.0060	      0.0127	      0.0060	      0.0065	      0.0059	     -0.0037	     -0.0366	     -8.9933	     -9.9742	     39.6197	    -44.6947	     -1.4391	     -1.3566	     -5.4911	      4.9543	     -5.4911	     -4.9543	     39.6197	     44.6947	     -8.9933	      9.9742	    -16.2109	      0.8845	     -0.4104	     -4.2926	     46.4805	      7.3210	     46.4805	     -7.3210	     -0.4104	      4.2926	
BPM.19L3.B2	      6.0169	    -25.0224	      7.7819	      9.0407	      7.7819	     -9.0407	      6.0169	     25.0224	     32.1629	      9.4841	    -12.6099	     19.7508	     29.3603	      3.4043	   -551.7926	   3411.4950	   -551.7926	  -3411.4950	    946.3512	    805.9437	  -2806.7964	    923.7245	   -210.0766	  -9297.9343	  22261.0257	   6460.6201	   -210.0766	   9297.9343	  -2897.0146	  -1457.9662	  22261.0257	  -6460.6201	  -2806.7964	   -923.7245	   2031.7611	  -1540.7219	   4913.0119	   3463.5485	  -2897.0146	   1457.9662	      0.0168	     -0.0376	      0.0168	      0.0376	      0.0954	      0.0244	     -0.0019	     -0.0086	      0.0057	     -0.0129	      0.0057	      0.0129	     -0.0019	      0.0086	      0.0254	      0.0267	     -8.9293	      7.7770	     32.8116	    -51.3613	     -0.7569	      1.5869	     -5.4813	     -2.3188	     -5.4813	      2.3188	     32.8116	     51.3613	     -8.9293	     -7.7770	     14.4730	     -1.5903	     -4.2739	      0.4263	     47.1937	     -0.6525	     47.1937	      0.6525	     -4.2739	     -0.4263	
BPM.18L3.B2	    -10.7124	    -23.8107	     -2.8417	     11.9562	     -2.8417	    -11.9562	    -10.7124	     23.8107	    -31.0693	     14.2571	    -25.8107	      3.8309	    -18.3041	     21.3831	   3498.1506	     -8.3817	   3498.1506	      8.3817	   -669.0805	  -1029.5672	    738.4658	   3072.6827	  -9258.0487	   1490.7605	  19584.8228	  12613.3012	  -9258.0487	  -1490.7605	  -2742.1135	   2822.5110	  19584.8228	 -12613.3012	    738.4658	  -3072.6827	  -2017.1279	   1564.0093	  -5826.7159	  -2424.5915	  -2742.1135	  -2822.5110	     -0.0176	     -0.0373	     -0.0176	      0.0373	     -0.0937	      0.0302	     -0.0063	     -0.0062	     -0.0060	     -0.0127	     -0.0060	      0.0127	     -0.0063	      0.0062	     -0.0368	      0.0014	      8.3256	      8.3615	     40.3340	    -46.5094	      1.3585	      1.2677	      4.1708	     -4.3717	      4.1708	      4.3717	     40.3340	     46.5094	      8.3256	     -8.3615	    -14.6902	     -0.2434	      0.0842	      4.6912	     46.4109	      6.2674	     46.4109	     -6.2674	      0.0842	     -4.6912	
BPM.17L3.B2	    -29.1216	     -3.7001	    -10.6660	      7.3191	    -10.6660	     -7.3191	    -29.1216	      3.7001	     10.1296	    -35.3810	    -19.2542	    -16.8757	      4.6015	    -27.6173	    743.6679	  -3316.0725	    743.6679	   3316.0725	   1007.7336	    819.6330	   3469.7100	   -772.8236	     -1.9565	   9633.1607	  22337.3245	   5647.3831	     -1.9565	  -9633.1607	   3185.7452	   2206.5110	  22337.3245	  -5647.3831	   3469.7100	    772.8236	   2197.2680	  -1230.8078	   4718.1359	   4145.9137	   3185.7452	  -2206.5110	     -0.0374	     -0.0173	     -0.0374	      0.0173	      0.0207	     -0.0963	     -0.0085	      0.0023	     -0.0128	     -0.0059	     -0.0128	      0.0059	     -0.0085	     -0.0023	      0.0271	     -0.0250	     10.0441	     -7.1278	     30.8920	    -53.8037	      0.9076	     -1.7726	      6.8268	      1.8498	      6.8268	     -1.8498	     30.8920	     53.8037	     10.0441	      7.1278	     15.2067	     -0.9433	      4.7659	      0.0412	     46.7539	     -1.4546	     46.7539	      1.4546	      4.7659	     -0.0412	
BPM.16L3.B2	    -22.7009	     15.9020	    -11.6857	     -3.3780	    -11.6857	      3.3780	    -22.7009	    -15.9020	     16.2550	     33.5301	     -5.9234	    -28.2174	     19.7789	     19.3822	  -3322.4256	   -418.0539	  -3322.4256	    418.0539	   -829.7053	   -954.0283	   -338.6149	  -3283.8902	   9487.0496	   -933.7144	  21251.1387	   9345.3707	   9487.0496	    933.7144	   2253.7872	  -3857.8692	  21251.1387	  -9345.3707	   -338.6149	   3283.8902	  -2176.5090	   1249.2645	  -5649.4323	  -3383.3841	   2253.7872	   3857.8692	     -0.0381	      0.0157	     -0.0381	     -0.0157	      0.0433	      0.0884	     -0.0053	      0.0070	     -0.0129	      0.0054	     -0.0129	     -0.0054	     -0.0053	     -0.0070	      0.0002	      0.0369	     -6.7006	     -9.5856	     34.7860	    -51.3998	     -1.5184	     -1.1447	     -2.6644	      5.9607	     -2.6644	     -5.9607	     34.7860	     51.3998	     -6.7006	      9.5856	    -14.6664	      0.0105	     -0.4729	     -5.1961	     46.8839	      2.7675	     46.8839	     -2.7675	     -0.4729	      5.1961	
BPM.15L3.B2	     -6.1347	     31.1797	    -10.3778	    -10.5410	    -10.3778	     10.5410	     -6.1347	    -31.1797	    -34.4053	    -12.7804	     18.3581	    -22.2040	    -26.7129	     -7.4946	  -1023.9675	   3305.0017	  -1023.9675	  -3305.0017	   1140.6804	    585.8586	  -3642.3889	   1862.7050	    283.7614	  -9535.1417	  22996.2273	   1681.0897	    283.7614	   9535.1417	  -4185.8949	  -1516.1421	  22996.2273	  -1681.0897	  -3642.3889	  -1862.7050	   2869.6822	  -1632.8088	   3918.4329	   5282.5932	  -4185.8949	   1516.1421	     -0.0185	      0.0368	     -0.0185	     -0.0368	     -0.0978	     -0.0110	      0.0035	      0.0081	     -0.0063	      0.0126	     -0.0063	     -0.0126	      0.0035	     -0.0081	     -0.0229	     -0.0289	    -10.3951	      8.3330	     24.4081	    -55.6870	     -0.5013	      2.0691	     -7.5893	     -1.9636	     -7.5893	      1.9636	     24.4081	     55.6870	    -10.3951	     -8.3330	     15.9450	     -3.0947	     -5.1728	      0.7077	     46.5320	     -5.0905	     46.5320	      5.0905	     -5.1728	     -0.7077	
